,Age,Gender,City,Education,Income,Dateofjoining,Joining_Designation,Grade,Total_Business_Value,is_rating_increased,is_income_increased,is_grade_increased,is_joining_increased
1035,30.0,0.0,C1,1,37992,2019-08-13,1,1,1816480,0,0,0,0
1036,38.0,0.0,C5,2,48409,2019-08-01,1,1,0,0,0,0,0
1037,28.0,0.0,C12,1,37630,2019-10-13,2,2,0,0,0,0,0
1038,22.0,1.0,C20,0,30295,2019-10-25,1,1,0,0,0,0,0
1039,37.0,1.0,C29,2,90851,2019-11-15,3,3,0,0,0,0,0
1040,33.0,1.0,C20,2,87845,2019-07-13,2,2,9263440,1,0,0,0
1041,28.0,0.0,C14,2,54527,2020-01-16,2,2,0,0,0,0,0
1042,33.0,0.0,C28,2,78442,2019-09-03,3,3,4358500,1,0,0,0
1043,30.0,1.0,C11,1,42262,2016-04-25,1,1,12662250,1,0,0,0
1044,32.0,0.0,C7,0,12456,2018-05-13,1,1,643150,0,0,0,0
1045,33.0,1.0,C12,2,71748,2020-11-30,2,2,0,0,0,0,0
1046,32.0,0.0,C9,1,45575,2019-09-08,1,1,3087440,0,0,0,0
1047,36.0,0.0,C17,0,115006,2017-12-17,1,4,43100100,0,0,0,0
1048,35.0,1.0,C8,2,92594,2020-05-01,3,3,2855230,1,0,0,0
1049,44.0,1.0,C7,2,82540,2020-07-31,3,3,797200,0,0,0,0
1050,30.0,0.0,C27,2,133978,2015-05-31,2,4,14593130,0,0,0,0
1051,32.0,1.0,C5,1,42565,2019-06-20,2,2,3980440,0,0,0,0
1052,38.0,0.0,C28,1,21755,2018-06-29,1,1,12219890,0,0,0,0
1053,34.0,0.0,C3,0,50372,2019-12-08,1,1,262200,0,0,0,0
1054,42.0,0.0,C10,1,94965,2016-11-14,1,2,4026360,0,0,0,0
1055,29.0,0.0,C12,0,106983,2015-11-26,2,4,57159050,1,0,0,0
1056,24.0,1.0,C3,2,50554,2018-03-10,1,1,1884180,0,0,0,0
1057,43.0,1.0,C24,2,67971,2020-02-10,3,3,452050,0,0,0,0
1058,40.0,1.0,C27,2,81975,2016-07-18,1,3,25133230,1,0,0,0
1059,36.0,1.0,C10,0,15291,2020-05-19,2,2,751330,0,0,0,0
1060,32.0,0.0,C20,1,43975,2020-07-03,2,2,163200,0,0,0,0
1061,31.0,1.0,C11,1,44069,2018-11-18,1,1,806000,0,0,0,0
1062,32.0,0.0,C29,0,19217,2019-12-01,1,1,3245370,0,0,0,0
1063,35.0,1.0,C27,1,39499,2019-07-25,1,1,0,0,0,0,0
1064,23.0,0.0,C5,1,37143,2020-01-14,1,2,27355810,0,1,1,0
1065,40.0,1.0,C14,2,55519,2018-05-22,1,1,4154190,0,0,0,0
1066,38.0,1.0,C25,1,130277,2019-07-04,3,3,988020,0,0,0,0
1067,24.0,1.0,C6,0,47117,2020-05-30,2,2,500420,0,0,0,0
1068,41.0,0.0,C2,0,84791,2020-04-24,3,3,0,0,0,0,0
1069,29.0,1.0,C23,0,98630,2019-07-21,2,2,62000,0,0,0,0
1070,39.0,0.0,C21,1,72550,2018-05-07,1,2,20792700,0,0,0,0
1071,31.0,1.0,C17,0,15520,2018-12-28,1,1,0,0,0,0,0
1072,29.0,0.0,C17,0,73103,2016-11-25,2,2,1452130,0,0,0,0
1073,31.0,0.0,C20,0,66074,2018-06-16,2,2,0,0,0,0,0
1074,38.0,0.0,C16,1,62041,2019-12-12,2,2,29562230,1,0,0,0
1075,27.0,1.0,C19,2,77369,2016-04-29,1,3,1445310,0,0,0,0
1076,35.0,0.0,C7,0,60358,2018-06-24,1,2,10702790,1,0,0,0
1077,30.0,0.0,C19,2,35658,2019-10-31,1,1,7440160,1,0,0,0
1078,38.0,0.0,C26,2,66569,2020-09-01,2,2,783480,1,0,0,0
1079,37.0,1.0,C2,0,98306,2016-04-27,1,2,9411200,0,0,0,0
1080,39.0,1.0,C12,0,108122,2018-08-31,5,5,34630160,1,0,0,0
1081,32.0,1.0,C20,1,38456,2020-07-18,2,2,0,0,0,0,0
1082,32.0,1.0,C11,2,72186,2020-12-07,2,2,0,0,0,0,0
1083,54.0,0.0,C15,2,145861,2018-06-08,1,4,50986970,0,1,1,0
1084,30.0,1.0,C18,0,10883,2018-09-23,1,1,0,0,0,0,0
1085,37.0,0.0,C22,1,42785,2019-10-21,1,1,1401640,0,0,0,0
1086,32.0,0.0,C22,1,53471,2019-05-06,2,2,438620,0,0,0,0
1087,31.0,0.0,C5,2,78444,2020-04-11,3,3,0,0,0,0,0
1088,24.0,1.0,C3,1,34521,2018-10-26,1,1,250000,0,0,0,0
1089,41.0,1.0,C20,1,100150,2018-10-10,3,3,1368420,0,0,0,0
1090,29.0,0.0,C10,0,65870,2019-08-29,3,3,272220,0,0,0,0
1091,28.0,1.0,C7,0,50693,2019-07-30,2,2,6357950,0,0,0,0
1092,28.0,1.0,C2,1,53931,2019-11-14,1,1,5026280,1,0,0,0
1093,31.0,0.0,C12,2,55419,2018-10-27,2,2,2404630,0,0,0,0
1094,35.0,0.0,C15,0,81271,2020-10-02,3,3,722870,0,0,0,0
1095,26.0,1.0,C7,1,52789,2018-05-28,1,1,1227460,0,0,0,0
1096,34.0,0.0,C20,1,94237,2019-10-05,3,3,0,0,0,0,0
1097,37.0,0.0,C1,2,39644,2018-05-30,1,1,7686550,0,0,0,0
1098,37.0,1.0,C24,2,27467,2019-08-15,1,1,5565420,1,0,0,0
1099,23.0,0.0,C20,2,89580,2020-09-28,3,3,262990,0,0,0,0
1100,31.0,0.0,C23,2,51643,2016-04-29,1,2,-14310,0,0,0,0
1101,26.0,0.0,C19,2,50803,2018-06-06,1,1,220840,0,0,0,0
1102,38.0,1.0,C20,1,18106,2018-12-07,1,1,428080,0,0,0,0
1103,36.0,1.0,C28,1,72219,2019-07-04,2,2,4359960,0,0,0,0
1104,35.0,0.0,C19,2,39823,2019-11-02,1,1,350000,0,0,0,0
1105,33.0,0.0,C7,1,74620,2019-07-11,2,2,2649220,0,0,0,0
1106,33.0,1.0,C26,2,78813,2019-10-26,2,2,350000,0,0,0,0
1107,27.0,1.0,C21,1,32574,2019-07-30,1,1,351360,0,0,0,0
1108,25.0,1.0,C24,0,21150,2018-10-08,1,1,632420,0,0,0,0
1109,35.0,1.0,C15,0,26928,2018-05-22,1,1,1805810,0,0,0,0
1110,35.0,0.0,C17,0,55638,2019-05-04,3,3,0,0,0,0,0
1111,36.0,0.0,C29,0,58027,2019-09-05,3,3,0,0,0,0,0
1112,34.0,0.0,C11,1,70921,2019-04-04,3,3,2498800,0,0,0,0
1113,21.0,1.0,C6,0,22115,2018-05-30,1,1,579740,0,0,0,0
1114,28.0,0.0,C13,2,36070,2018-05-20,1,1,0,0,0,0,0
1115,34.0,0.0,C6,1,66225,2019-04-25,2,2,2748590,0,0,0,0
1116,34.0,1.0,C28,1,75773,2018-10-23,2,3,37833950,0,1,1,0
1117,29.0,0.0,C8,2,111414,2019-08-16,3,3,0,0,0,0,0
1118,40.0,1.0,C5,2,25178,2020-01-19,1,1,2836200,0,0,0,0
1119,36.0,0.0,C22,2,67498,2020-01-02,2,2,1264800,0,0,0,0
1120,34.0,0.0,C20,0,76396,2020-05-22,2,2,500880,0,0,0,0
1121,28.0,0.0,C2,1,48963,2020-09-28,2,2,250040,0,0,0,0
1122,44.0,1.0,C6,1,67140,2019-08-04,1,1,1752360,0,0,0,0
1123,38.0,0.0,C22,1,57190,2020-11-28,3,3,0,0,0,0,0
1124,34.0,0.0,C25,2,69401,2020-09-04,3,3,500860,0,0,0,0
1125,28.0,1.0,C20,1,41463,2019-10-14,1,1,1282690,0,0,0,0
1126,40.0,1.0,C29,0,37413,2019-06-20,1,2,33998640,1,1,1,0
1127,26.0,1.0,C4,1,39790,2020-11-29,1,1,0,0,0,0,0
1128,31.0,0.0,C29,2,70088,2018-09-10,1,1,0,0,0,0,0
1129,46.0,1.0,C3,0,116163,2017-07-11,1,4,12476730,0,0,0,0
1130,39.0,1.0,C7,1,17493,2018-09-29,1,1,478360,0,0,0,0
1131,34.0,1.0,C11,2,43026,2020-09-28,2,2,0,0,0,0,0
1132,40.0,0.0,C19,1,107712,2019-07-18,4,4,24857720,1,0,0,0
1133,34.0,0.0,C18,2,157124,2015-08-13,2,3,23471030,0,0,0,0
1134,28.0,0.0,C29,2,76525,2020-05-29,3,3,0,0,0,0,0
1135,50.0,1.0,C10,1,55465,2015-07-23,2,3,2591670,0,0,0,0
1136,33.0,0.0,C28,0,33154,2020-02-01,3,3,680590,0,0,0,0
1137,30.0,0.0,C5,0,24291,2019-10-25,1,1,0,0,0,0,0
1138,32.0,0.0,C15,1,70038,2018-11-18,2,2,100190,0,0,0,0
1139,35.0,0.0,C21,0,53117,2020-07-31,3,3,832510,1,0,0,0
1140,32.0,1.0,C20,0,31057,2019-11-24,2,2,807040,0,0,0,0
1141,36.0,1.0,C26,1,75417,2013-10-01,2,3,8137390,0,0,0,0
1142,29.0,0.0,C29,0,15186,2020-07-18,2,2,432940,0,0,0,0
1143,31.0,0.0,C25,0,54901,2019-05-27,2,2,0,0,0,0,0
1144,36.0,0.0,C25,2,58052,2019-06-23,2,2,551530,0,0,0,0
1145,33.0,0.0,C4,0,67126,2017-08-19,1,3,4877210,0,0,0,0
1146,39.0,0.0,C15,0,43705,2018-06-12,2,2,0,0,0,0,0
1147,27.0,0.0,C8,0,74837,2020-11-07,2,2,0,0,0,0,0
1148,33.0,0.0,C15,1,99415,2020-08-01,2,2,191040,0,0,0,0
1149,44.0,0.0,C12,0,49049,2018-06-09,2,2,749150,0,0,0,0
1150,34.0,1.0,C20,2,54212,2018-10-09,2,3,11686450,0,0,0,0
1151,31.0,1.0,C11,2,29306,2019-08-08,2,2,1638630,0,0,0,0
1152,39.0,0.0,C29,2,105400,2020-01-13,3,3,0,0,0,0,0
1153,32.0,0.0,C22,1,44463,2020-12-05,2,2,0,0,0,0,0
1154,31.0,0.0,C1,2,52007,2019-07-05,2,2,0,0,0,0,0
1155,32.0,0.0,C20,0,107592,2019-11-30,4,4,3068720,0,0,0,0
1156,40.0,0.0,C17,2,26796,2018-11-21,1,1,566200,0,0,0,0
1157,29.0,0.0,C20,1,72843,2019-09-28,2,2,0,0,0,0,0
1158,45.0,1.0,C19,0,32736,2015-07-26,2,3,12628580,0,0,0,0
1159,43.0,1.0,C12,1,87325,2020-04-11,3,3,566440,0,0,0,0
1160,30.0,0.0,C18,2,25483,2019-05-25,1,1,1525920,0,0,0,0
1161,39.0,0.0,C22,0,17496,2020-09-19,2,2,0,0,0,0,0
1162,29.0,1.0,C10,0,54231,2018-01-01,1,1,1601650,0,0,0,0
1163,37.0,1.0,C22,2,66350,2018-05-22,1,1,12707450,0,0,0,0
1164,27.0,0.0,C26,0,28447,2018-06-27,1,1,17620700,0,0,0,0
1165,31.0,1.0,C21,2,37695,2020-07-17,1,1,2397340,1,0,0,0
1166,34.0,0.0,C26,2,47651,2019-06-06,2,2,363000,0,0,0,0
1167,34.0,0.0,C5,1,88121,2018-06-09,1,2,23297720,0,0,0,0
1168,48.0,1.0,C1,2,44722,2018-09-21,1,1,1081690,0,0,0,0
1169,23.0,0.0,C23,2,44907,2018-07-09,1,1,0,0,0,0,0
1170,33.0,1.0,C28,0,52711,2020-07-11,2,2,501960,0,0,0,0
1171,29.0,0.0,C1,0,68975,2020-11-03,2,2,0,0,0,0,0
1172,28.0,1.0,C17,1,77197,2018-10-30,2,2,2973920,0,0,0,0
1173,41.0,1.0,C9,2,82617,2020-10-02,3,3,351230,0,0,0,0
1174,33.0,1.0,C16,2,68259,2019-07-05,3,3,9207200,1,0,0,0
1175,28.0,0.0,C19,0,88777,2019-08-02,2,2,0,0,0,0,0
1176,34.0,0.0,C20,0,38059,2015-10-25,1,1,5075440,0,0,0,0
1177,31.0,1.0,C23,0,74265,2020-04-27,3,3,0,0,0,0,0
1178,27.0,1.0,C26,2,25458,2019-06-25,1,1,1164500,0,0,0,0
1179,35.0,0.0,C15,2,51930,2019-07-21,2,2,200000,0,0,0,0
1180,32.0,0.0,C26,0,44566,2018-12-24,2,2,100880,0,0,0,0
1181,51.0,0.0,C15,0,81150,2016-11-28,2,3,605840,0,0,0,0
1182,40.0,1.0,C13,1,89118,2013-08-12,1,4,5338460,1,0,0,0
1183,30.0,0.0,C3,2,54154,2020-06-22,2,2,1241460,1,0,0,0
1184,36.0,0.0,C25,1,57908,2018-09-17,2,2,253900,0,0,0,0
1185,46.0,1.0,C5,2,30292,2019-08-02,1,1,0,0,0,0,0
1186,31.0,0.0,C16,1,54821,2018-05-23,2,2,4586180,0,0,0,0
1187,37.0,1.0,C11,1,106794,2019-07-04,3,3,1399000,0,0,0,0
1188,32.0,1.0,C18,1,44160,2018-09-19,2,2,0,0,0,0,0
1189,37.0,1.0,C16,2,48576,2020-07-17,2,2,1320720,1,0,0,0
1190,39.0,0.0,C4,2,59112,2020-03-02,2,2,0,0,0,0,0
1191,32.0,1.0,C4,1,58073,2020-09-06,3,3,229200,0,0,0,0
1192,33.0,1.0,C6,0,19072,2018-02-18,1,1,1684920,0,0,0,0
1193,36.0,0.0,C1,0,64693,2018-06-29,2,2,1690620,0,0,0,0
1194,33.0,0.0,C12,1,119870,2019-07-07,3,3,7758650,1,0,0,0
1195,33.0,0.0,C28,1,80586,2016-04-27,1,3,3060390,0,0,0,0
1196,27.0,0.0,C26,1,27806,2019-12-09,1,1,1195750,0,0,0,0
1197,33.0,1.0,C5,1,81561,2019-07-07,3,3,0,0,0,0,0
1198,25.0,0.0,C5,2,44061,2020-07-03,1,1,0,0,0,0,0
1199,40.0,0.0,C8,0,126416,2019-11-15,3,3,1833630,1,0,0,0
1200,34.0,0.0,C12,1,77528,2020-11-28,3,3,0,0,0,0,0
1201,27.0,0.0,C29,2,29181,2018-05-21,1,1,4514140,0,0,0,0
1202,31.0,1.0,C29,1,47329,2017-11-06,1,2,20941450,0,0,0,0
1203,29.0,0.0,C20,1,20641,2019-11-01,1,1,944190,1,0,0,0
1204,32.0,1.0,C17,1,55374,2020-09-28,1,1,919460,0,0,0,0
1205,38.0,0.0,C20,2,41446,2019-08-15,1,1,552030,0,0,0,0
1206,31.0,0.0,C17,2,67679,2018-12-01,1,1,1592290,0,0,0,0
1207,34.0,0.0,C23,0,17855,2020-07-10,1,1,503720,0,0,0,0
1208,30.2,0.0,C21,1,62396,2020-06-28,3,3,695650,0,0,0,0
1209,31.0,1.0,C12,2,58946,2018-08-25,2,2,6187090,0,0,0,0
1210,31.0,0.0,C24,0,48369,2018-08-10,2,2,1502540,0,0,0,0
1211,26.0,0.0,C16,0,37613,2018-01-28,1,1,442880,0,0,0,0
1212,37.0,0.0,C1,1,98220,2017-11-06,1,3,25624290,0,0,0,0
1213,27.0,0.0,C2,0,90585,2020-08-07,3,3,2495300,1,0,0,0
1214,33.0,1.0,C7,1,70900,2018-09-12,1,1,1741830,0,0,0,0
1215,33.0,1.0,C6,0,19433,2020-01-02,2,2,0,0,0,0,0
1216,37.0,1.0,C7,1,52963,2018-11-18,2,2,0,0,0,0,0
1217,34.0,0.0,C26,0,29365,2018-10-13,1,2,16090900,0,0,0,0
1218,25.0,0.0,C16,0,57678,2020-07-31,3,3,1620670,1,0,0,0
1219,37.0,0.0,C21,1,57744,2020-09-28,3,3,0,0,0,0,0
1220,25.0,1.0,C15,2,19020,2019-01-02,1,1,100920,0,0,0,0
1221,25.0,0.0,C8,0,64128,2020-01-30,2,2,149660,0,0,0,0
1222,34.0,1.0,C3,2,56060,2019-11-28,2,2,742860,0,0,0,0
1223,37.0,0.0,C10,0,63819,2020-09-28,3,3,966790,0,0,0,0
1224,31.0,1.0,C7,1,49664,2019-01-13,1,1,463890,0,0,0,0
1225,28.0,0.0,C10,1,78906,2019-11-15,2,2,499890,0,0,0,0
1226,27.0,0.0,C13,0,54126,2019-11-11,2,2,0,0,0,0,0
1227,36.0,1.0,C26,1,48540,2018-10-03,2,2,551680,0,0,0,0
1228,29.0,1.0,C6,2,27216,2017-11-03,1,1,4204270,0,0,0,0
1229,39.0,1.0,C8,2,119932,2015-02-09,2,4,37693910,0,0,0,0
1230,45.0,0.0,C29,2,56478,2020-06-05,3,3,4750660,1,0,0,0
1231,36.0,1.0,C8,0,57087,2020-11-28,2,2,0,0,0,0,0
1232,26.0,1.0,C10,0,36529,2019-11-16,1,1,0,0,0,0,0
1233,30.0,1.0,C6,1,33246,2018-12-07,2,2,1662660,0,0,0,0
1234,25.0,1.0,C25,1,61502,2018-08-08,1,1,262400,0,0,0,0
1235,31.0,1.0,C24,2,61218,2020-01-14,1,1,5943130,1,0,0,0
1236,31.0,0.0,C20,0,34593,2018-09-28,1,1,1957360,0,0,0,0
1237,33.0,0.0,C3,2,135337,2020-04-17,3,3,0,0,0,0,0
1238,30.0,0.0,C17,1,55718,2020-01-11,2,2,0,0,0,0,0
1239,32.0,0.0,C9,1,54906,2019-12-02,2,2,150720,0,0,0,0
1240,35.0,0.0,C12,1,48050,2020-07-12,3,3,0,0,0,0,0
1241,28.0,1.0,C17,2,41971,2018-09-01,2,2,1970870,0,0,0,0
1242,34.0,0.0,C25,2,70994,2018-09-10,2,2,1476320,0,0,0,0
1243,46.0,0.0,C10,0,39841,2015-09-24,2,2,6766950,0,0,0,0
1244,33.0,1.0,C18,2,58278,2020-10-16,2,2,0,0,0,0,0
1245,42.0,0.0,C2,1,38105,2018-08-25,1,1,8420350,0,0,0,0
1246,48.0,1.0,C25,2,69141,2018-07-07,1,2,19778240,0,0,0,0
1247,34.0,0.0,C17,0,45180,2018-12-03,3,3,100310,0,0,0,0
1248,42.0,0.0,C2,1,45183,2019-01-05,2,2,859940,0,0,0,0
1249,31.0,0.0,C20,1,66779,2020-09-01,3,3,709210,0,0,0,0
1250,28.0,0.0,C9,0,44091,2019-08-30,1,1,752450,1,0,0,0
1251,30.0,0.0,C28,0,47565,2018-02-17,1,1,13715180,0,0,0,0
1252,36.0,0.0,C27,1,43690,2016-05-27,1,1,1455180,0,0,0,0
1253,41.0,1.0,C22,2,107368,2014-07-18,2,4,18851330,0,0,0,0
1254,41.0,0.0,C26,0,94171,2018-07-17,3,3,0,0,0,0,0
1255,27.0,0.0,C27,1,25207,2019-10-17,2,2,0,0,0,0,0
1256,28.0,0.0,C21,1,104567,2020-02-01,3,3,26696700,1,0,0,0
1257,33.0,0.0,C14,1,39422,2020-06-13,2,2,150360,0,0,0,0
1258,30.0,0.0,C8,2,110542,2019-07-06,4,4,0,0,0,0,0
1259,37.0,0.0,C5,0,50436,2020-02-06,3,3,5143840,0,0,0,0
1260,29.0,1.0,C25,0,39635,2018-12-11,2,2,0,0,0,0,0
1261,36.0,1.0,C2,1,16688,2019-01-06,1,1,394850,0,0,0,0
1262,38.0,1.0,C27,1,50211,2020-04-11,3,3,0,0,0,0,0
1263,24.0,1.0,C13,2,40408,2018-07-07,1,1,485600,0,0,0,0
1264,46.0,0.0,C2,0,101198,2014-09-14,2,4,47124880,0,0,0,0
1265,25.0,0.0,C21,1,46010,2020-03-29,1,1,0,0,0,0,0
1266,45.0,1.0,C15,0,81172,2016-12-09,1,4,29181100,0,0,0,0
1267,30.0,0.0,C26,2,23299,2018-12-28,1,1,1979760,1,0,0,0
1268,29.0,0.0,C8,1,39403,2020-08-18,2,2,1410500,1,0,0,0
1269,39.0,1.0,C21,0,71142,2020-03-20,2,2,1174310,0,0,0,0
1270,26.0,0.0,C20,1,56936,2020-04-18,2,2,0,0,0,0,0
1271,42.0,0.0,C1,0,130279,2020-10-04,3,3,0,0,0,0,0
1272,27.0,0.0,C19,2,64476,2019-07-21,1,1,4722090,0,0,0,0
1273,32.0,1.0,C18,0,34356,2018-05-09,1,1,0,0,0,0,0
1274,30.0,0.0,C22,2,97212,2020-06-29,2,2,889800,1,0,0,0
1275,28.0,1.0,C12,0,49570,2020-05-04,2,2,0,0,0,0,0
1276,31.0,0.0,C18,2,86551,2020-06-13,3,3,127760,0,0,0,0
1277,38.0,0.0,C5,2,73316,2020-11-17,3,3,0,0,0,0,0
1278,35.0,1.0,C21,2,64780,2019-09-28,2,2,150030,0,0,0,0
1279,50.0,0.0,C8,2,31555,2018-03-02,2,2,17624660,0,0,0,0
1280,27.0,1.0,C22,1,69831,2020-07-03,3,3,1052990,1,0,0,0
1281,31.0,1.0,C14,1,57107,2019-08-15,1,1,0,0,0,0,0
1282,39.0,1.0,C19,2,60780,2018-10-28,2,2,0,0,0,0,0
1283,33.0,0.0,C23,0,108452,2013-07-21,2,3,8000250,0,0,0,0
1284,35.0,0.0,C27,1,79222,2019-07-20,2,2,10264390,0,0,0,0
1285,28.0,1.0,C16,1,92375,2017-07-14,1,3,12796500,1,0,0,0
1286,32.0,0.0,C23,1,49957,2019-05-05,2,2,1741740,0,0,0,0
1287,25.0,1.0,C28,0,19448,2018-07-06,1,2,3117260,0,0,0,0
1288,32.0,0.0,C20,0,54667,2020-08-01,3,3,640640,0,0,0,0
1289,36.0,0.0,C24,2,84573,2020-10-31,3,3,0,0,0,0,0
1290,35.0,1.0,C12,2,75453,2019-07-07,2,2,658610,1,0,0,0
1291,42.0,1.0,C11,2,125545,2015-09-20,1,3,4504950,0,0,0,0
1292,36.0,1.0,C15,2,113064,2020-09-01,3,3,300210,0,0,0,0
1293,32.0,0.0,C5,2,64559,2013-10-30,1,2,5839760,0,0,0,0
1294,31.0,0.0,C20,1,31401,2020-12-07,1,1,0,0,0,0,0
1295,30.0,1.0,C6,2,64606,2020-05-08,2,2,1597690,0,0,0,0
1296,28.0,1.0,C2,2,35116,2020-01-03,1,1,0,0,0,0,0
1297,35.0,1.0,C13,0,44784,2018-09-24,2,2,1439130,0,0,0,0
1298,28.0,1.0,C13,0,61884,2018-08-17,2,2,711920,0,0,0,0
1299,34.0,0.0,C1,2,60087,2016-12-24,1,1,14026730,0,0,0,0
1300,31.0,0.0,C5,2,82042,2020-05-08,2,2,196920,0,0,0,0
1301,42.0,0.0,C25,2,76707,2018-11-30,2,2,0,0,0,0,0
1302,37.0,1.0,C5,0,20523,2020-11-07,1,1,0,0,0,0,0
1303,27.0,0.0,C20,2,44841,2020-07-25,1,1,0,0,0,0,0
1304,31.0,0.0,C25,2,46001,2017-01-21,2,2,320450,0,0,0,0
1305,37.0,0.0,C2,1,48555,2019-09-15,2,2,3268160,1,0,0,0
1306,32.0,1.0,C22,0,74305,2020-09-21,3,3,0,0,0,0,0
1307,30.0,1.0,C26,0,96076,2020-02-23,3,3,3329000,0,0,0,0
1308,27.0,0.0,C15,2,39731,2019-07-19,1,1,0,0,0,0,0
1309,32.0,0.0,C5,2,44949,2016-04-29,1,2,10990300,0,0,0,0
1310,40.0,0.0,C4,0,48956,2020-05-15,1,1,825600,1,0,0,0
1311,39.0,1.0,C6,0,42300,2018-11-13,1,1,0,0,0,0,0
1312,44.0,0.0,C4,1,31948,2018-06-18,1,1,0,0,0,0,0
1313,37.0,0.0,C13,1,90123,2019-10-31,2,2,350000,0,0,0,0
1314,33.0,1.0,C13,2,57863,2020-01-02,2,2,803540,0,0,0,0
1315,28.0,0.0,C20,1,35090,2018-10-19,1,1,1893740,0,0,0,0
1316,36.0,1.0,C21,1,95945,2015-08-30,1,3,21660330,1,0,0,0
1317,30.0,0.0,C2,1,25552,2020-10-03,2,2,483680,0,0,0,0
1318,45.0,1.0,C1,0,24821,2019-06-23,1,1,1553390,0,0,0,0
1319,29.0,0.0,C23,1,42317,2018-06-23,1,1,4071230,0,0,0,0
1320,31.0,1.0,C26,0,21762,2020-06-08,1,1,0,0,0,0,0
1321,32.0,0.0,C12,2,47379,2019-05-23,1,1,145500,0,0,0,0
1322,31.0,0.0,C22,0,34561,2018-09-29,2,2,3209970,0,0,0,0
1323,38.0,1.0,C14,2,62853,2018-06-25,1,1,2661590,0,0,0,0
1324,37.0,0.0,C7,1,44999,2015-08-13,1,2,9460590,0,0,0,0
1325,31.0,0.0,C25,0,30292,2019-11-15,1,1,386060,0,0,0,0
1326,25.0,1.0,C17,2,31361,2018-06-10,1,1,1350140,0,0,0,0
1327,42.0,1.0,C27,2,35176,2019-06-21,2,2,8856850,1,0,0,0
1328,36.0,1.0,C9,1,30310,2018-10-23,1,1,5698600,0,0,0,0
1329,31.0,1.0,C6,0,59451,2020-06-28,3,3,0,0,0,0,0
1330,36.0,0.0,C22,1,46726,2019-07-29,3,3,151600,0,0,0,0
1331,34.0,0.0,C20,1,70455,2020-12-11,2,2,0,0,0,0,0
1332,25.0,0.0,C21,2,56760,2018-05-13,1,1,6424400,0,0,0,0
1333,33.0,1.0,C21,2,72503,2019-10-31,2,2,0,0,0,0,0
1334,23.0,0.0,C16,2,54632,2019-09-28,1,1,0,0,0,0,0
1335,30.0,0.0,C8,0,21245,2019-06-06,2,2,0,0,0,0,0
1336,30.0,1.0,C8,1,62349,2015-07-30,1,2,19301010,1,0,0,0
1337,27.0,0.0,C14,0,72839,2019-06-28,2,2,0,0,0,0,0
1338,34.0,0.0,C15,2,111621,2019-08-30,3,3,0,0,0,0,0
1339,29.0,0.0,C26,2,71740,2020-04-04,3,3,5300890,0,0,0,0
1340,32.0,1.0,C24,0,43963,2019-09-17,2,2,0,0,0,0,0
1341,42.0,0.0,C13,2,54922,2018-10-05,2,2,6887200,0,0,0,0
1342,24.0,0.0,C10,0,32779,2019-12-10,1,1,7277380,1,0,0,0
1343,27.0,0.0,C27,0,23149,2019-09-05,2,2,0,0,0,0,0
1344,29.0,0.0,C15,0,25873,2019-06-30,1,1,0,0,0,0,0
1345,39.0,0.0,C3,1,52711,2018-08-31,2,2,2659790,0,0,0,0
1346,27.0,1.0,C16,0,12456,2018-05-07,1,1,0,0,0,0,0
1347,48.0,0.0,C7,1,117644,2013-06-16,2,4,17967580,0,0,0,0
1348,30.0,1.0,C6,0,75643,2020-09-20,2,2,0,0,0,0,0
1349,46.0,1.0,C20,0,48111,2018-02-17,2,2,3009570,0,0,0,0
1350,42.0,0.0,C5,1,84516,2015-09-20,1,2,19559860,1,0,0,0
1351,39.0,0.0,C15,2,55037,2018-10-26,3,3,1462050,0,0,0,0
1352,31.0,1.0,C17,0,38396,2020-06-05,2,2,0,0,0,0,0
1353,28.0,0.0,C19,1,43897,2018-12-16,2,2,0,0,0,0,0
1354,25.0,1.0,C29,2,58051,2020-05-03,1,1,3313220,1,0,0,0
1355,27.0,0.0,C28,0,49886,2020-11-23,2,2,0,0,0,0,0
1356,33.0,0.0,C20,1,76101,2020-07-31,3,3,450700,0,0,0,0
1357,29.0,0.0,C22,1,27572,2018-08-04,1,1,2272880,1,0,0,0
1358,38.0,1.0,C17,1,54600,2015-05-31,2,2,2512600,1,0,0,0
1359,35.0,0.0,C20,2,95284,2019-10-04,4,4,12423580,0,0,0,0
1360,30.0,1.0,C9,2,108812,2020-07-04,3,3,301200,0,0,0,0
1361,37.0,0.0,C14,2,83083,2019-08-13,3,3,6125270,0,0,0,0
1362,31.0,0.0,C12,0,59932,2019-08-29,2,2,0,0,0,0,0
1363,38.0,0.0,C10,0,22645,2018-09-12,1,1,1016890,0,0,0,0
1364,28.0,1.0,C20,2,66465,2018-10-14,1,1,0,0,0,0,0
1365,42.0,0.0,C16,0,50832,2020-05-05,1,1,4320510,0,0,0,0
1366,44.0,1.0,C12,1,99127,2014-08-22,1,3,22800020,1,0,0,0
1367,26.0,0.0,C15,2,77477,2020-01-10,3,3,4015020,0,0,0,0
1368,22.0,1.0,C5,0,12987,2019-11-29,1,1,0,0,0,0,0
1369,38.0,0.0,C7,1,116218,2019-05-30,2,4,1072630,0,0,0,0
1370,31.0,0.0,C4,1,23537,2018-01-08,1,1,4609660,0,0,0,0
1371,35.0,0.0,C27,0,69697,2018-10-14,2,2,12641110,0,0,0,0
1372,33.0,0.0,C26,0,45531,2020-01-25,2,2,0,0,0,0,0
